epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
200,72761,0.4434015154838562,0.6137890219688416,0.3818066716194153,,,
201,73123,,,,0.4975840449333191,0.7240822315216064,0.5351139903068542
201,73123,0.44876813888549805,0.623325765132904,0.39407768845558167,,,
202,73485,,,,0.4854813516139984,0.7149408459663391,0.5218228697776794
202,73485,0.4436514675617218,0.6136947870254517,0.3817533850669861,,,
203,73847,,,,0.5040876269340515,0.7291965484619141,0.5422123670578003
203,73847,0.4422430694103241,0.6126551032066345,0.38038134574890137,,,
204,74209,,,,0.49980661273002625,0.7324317693710327,0.5453029274940491
204,74209,0.44302815198898315,0.6133737564086914,0.3823404610157013,,,
205,74571,,,,0.4853319227695465,0.7184746861457825,0.5280452370643616
205,74571,0.4418976902961731,0.6132100224494934,0.3815276026725769,,,
206,74933,,,,0.5271478295326233,0.7557876706123352,0.580892026424408
206,74933,0.4395489990711212,0.6096013188362122,0.3769424557685852,,,
207,75295,,,,0.5044499039649963,0.7374795079231262,0.5539253354072571
207,75295,0.4393877387046814,0.6065322160720825,0.373430073261261,,,
208,75657,,,,0.5520972609519958,0.7813795208930969,0.6195589900016785
208,75657,0.4515097141265869,0.6300109028816223,0.404962956905365,,,
209,76019,,,,0.5032510757446289,0.736497700214386,0.5498896241188049
209,76019,0.4466632604598999,0.6194907426834106,0.3895120620727539,,,
210,76381,,,,0.5387370586395264,0.7919055223464966,0.6380898356437683
210,76381,0.43972551822662354,0.6079103946685791,0.3743928372859955,,,
211,76743,,,,0.5120430588722229,0.743049144744873,0.5605770945549011
211,76743,0.443708211183548,0.616057276725769,0.38576358556747437,,,
212,77105,,,,0.5064305663108826,0.744010329246521,0.5648090839385986
212,77105,0.438777893781662,0.6063573956489563,0.3730764389038086,,,
213,77467,,,,0.5097384452819824,0.7423627376556396,0.5612549185752869
213,77467,0.4378804564476013,0.6055549383163452,0.3717387914657593,,,
214,77829,,,,0.5004969239234924,0.7267376184463501,0.538606584072113
214,77829,0.43728360533714294,0.6058270335197449,0.37219202518463135,,,
215,78191,,,,0.525343120098114,0.7746450304985046,0.6117396354675293
215,78191,0.4401240646839142,0.6079344153404236,0.375369131565094,,,
216,78553,,,,0.5046089291572571,0.7359030246734619,0.5508612394332886
216,78553,0.43898001313209534,0.6067743897438049,0.3733523488044739,,,
217,78915,,,,0.517475962638855,0.7609196901321411,0.5925882458686829
217,78915,0.4354400038719177,0.6046797037124634,0.37051841616630554,,,
218,79277,,,,0.5035331845283508,0.7371718287467957,0.5525303483009338
218,79277,0.4361393451690674,0.6042605638504028,0.3707406222820282,,,
219,79639,,,,0.5026826858520508,0.7330657243728638,0.546076774597168
219,79639,0.4379127621650696,0.6082720756530762,0.37552738189697266,,,
220,80001,,,,0.5107939839363098,0.757588267326355,0.585261881351471
220,80001,0.4318088889122009,0.5966494083404541,0.36110469698905945,,,
221,80363,,,,0.5116215348243713,0.7417879104614258,0.5620982050895691
221,80363,0.43664824962615967,0.6039169430732727,0.37017250061035156,,,
222,80725,,,,0.5174517035484314,0.7598878145217896,0.5882086753845215
222,80725,0.4348009526729584,0.6004136204719543,0.3654932677745819,,,
223,81087,,,,0.5112993717193604,0.746788740158081,0.568597137928009
223,81087,0.44116339087486267,0.611625611782074,0.37997427582740784,,,
224,81449,,,,0.4898228049278259,0.7136919498443604,0.519395649433136
224,81449,0.43392661213874817,0.5993314385414124,0.3647705018520355,,,
225,81811,,,,0.4879581928253174,0.7193489670753479,0.5284534096717834
225,81811,0.4334280788898468,0.6000956296920776,0.3652171492576599,,,
226,82173,,,,0.5197755694389343,0.758017361164093,0.5859074592590332
226,82173,0.43099427223205566,0.5945924520492554,0.3590594530105591,,,
227,82535,,,,0.4912753999233246,0.722736656665802,0.532202959060669
227,82535,0.43278953433036804,0.5963461995124817,0.3610537350177765,,,
228,82897,,,,0.4867815375328064,0.7218776345252991,0.5319082140922546
228,82897,0.4303229749202728,0.5952951908111572,0.3599565029144287,,,
229,83259,,,,0.5141751170158386,0.7605056762695312,0.589832067489624
229,83259,0.4310658872127533,0.5974254608154297,0.36214956641197205,,,
230,83621,,,,0.49861499667167664,0.7322273254394531,0.5465410351753235
230,83621,0.42935383319854736,0.5942386388778687,0.3588607609272003,,,
231,83983,,,,0.4830494225025177,0.7185636162757874,0.5271546244621277
231,83983,0.4311712682247162,0.5968445539474487,0.36146169900894165,,,
232,84345,,,,0.5131188035011292,0.7475585341453552,0.5671648383140564
232,84345,0.4304465055465698,0.5952144861221313,0.3599807322025299,,,
233,84707,,,,0.4924832284450531,0.7222246527671814,0.5312228798866272
233,84707,0.42804616689682007,0.5896868109703064,0.35368314385414124,,,
234,85069,,,,0.48932120203971863,0.7229622006416321,0.5326687097549438
234,85069,0.42987242341041565,0.5931159257888794,0.356998473405838,,,
235,85431,,,,0.4910091757774353,0.717785656452179,0.5252466797828674
235,85431,0.42672446370124817,0.5889283418655396,0.3516210615634918,,,
236,85793,,,,0.49799180030822754,0.7336457967758179,0.5484059453010559
236,85793,0.42895078659057617,0.5943129062652588,0.3583858907222748,,,
237,86155,,,,0.49011334776878357,0.7202110290527344,0.52885502576828
237,86155,0.42321163415908813,0.5868902206420898,0.34943199157714844,,,
238,86517,,,,0.5137068629264832,0.7608054280281067,0.589250385761261
238,86517,0.4279996156692505,0.5918077826499939,0.35562896728515625,,,
239,86879,,,,0.5051246881484985,0.7360364198684692,0.5518195033073425
239,86879,0.4278387427330017,0.5907895565032959,0.35383379459381104,,,
240,87241,,,,0.4919947385787964,0.7239174842834473,0.5337382555007935
240,87241,0.4281831681728363,0.5921260118484497,0.3561948239803314,,,
241,87603,,,,0.500546395778656,0.7376629114151001,0.5534904599189758
241,87603,0.42665138840675354,0.5878773927688599,0.35103508830070496,,,
242,87965,,,,0.5031885504722595,0.7265020608901978,0.5386435985565186
242,87965,0.42966631054878235,0.5941761136054993,0.35775652527809143,,,
243,88327,,,,0.49478113651275635,0.7265642881393433,0.5379666686058044
243,88327,0.4236648678779602,0.5856483578681946,0.348347544670105,,,
244,88689,,,,0.4897693693637848,0.7145086526870728,0.5200151801109314
244,88689,0.4216086268424988,0.580944836139679,0.34270021319389343,,,
245,89051,,,,0.49062713980674744,0.72640460729599,0.5373255014419556
245,89051,0.4226730167865753,0.5849718451499939,0.34739208221435547,,,
246,89413,,,,0.48512667417526245,0.7157941460609436,0.523061215877533
246,89413,0.42346474528312683,0.5871687531471252,0.34931033849716187,,,
247,89775,,,,0.5103899240493774,0.7535072565078735,0.5789846777915955
247,89775,0.4242106080055237,0.5868053436279297,0.3494087755680084,,,
248,90137,,,,0.5056553483009338,0.7417463660240173,0.560001790523529
248,90137,0.42567354440689087,0.587079644203186,0.34931641817092896,,,
249,90499,,,,0.5137836933135986,0.7503687143325806,0.5719091892242432
249,90499,0.42238709330558777,0.5819759964942932,0.34345465898513794,,,
250,90861,,,,0.5437820553779602,0.8073440194129944,0.6635005474090576
250,90861,0.4218124747276306,0.5832856297492981,0.3453405499458313,,,
251,91223,,,,0.49593132734298706,0.7245892882347107,0.533885657787323
251,91223,0.42285096645355225,0.58158278465271,0.34324944019317627,,,
252,91585,,,,0.50776606798172,0.7478935122489929,0.5672144889831543
252,91585,0.41768625378608704,0.5777775049209595,0.3383547365665436,,,
253,91947,,,,0.4932596683502197,0.7228006720542908,0.5310284495353699
253,91947,0.423951655626297,0.5842047333717346,0.3458656370639801,,,
254,92309,,,,0.496275395154953,0.7337894439697266,0.5481007695198059
254,92309,0.4198603630065918,0.5791547894477844,0.3407028615474701,,,
255,92671,,,,0.499337375164032,0.7342493534088135,0.5485053062438965
255,92671,0.41824981570243835,0.5770378112792969,0.33796340227127075,,,
256,93033,,,,0.4902282655239105,0.7240106463432312,0.5329228639602661
256,93033,0.42144298553466797,0.5836015343666077,0.3459770381450653,,,
257,93395,,,,0.5012149810791016,0.7325996160507202,0.5474163889884949
257,93395,0.4174560308456421,0.5752425789833069,0.33563441038131714,,,
258,93757,,,,0.5091884732246399,0.738888680934906,0.5555565357208252
258,93757,0.42007750272750854,0.5793953537940979,0.3401831090450287,,,
259,94119,,,,0.5074068307876587,0.7445266246795654,0.5655567646026611
259,94119,0.42344626784324646,0.5847970843315125,0.347074419260025,,,
260,94481,,,,0.5297930240631104,0.7623697519302368,0.5905905961990356
260,94481,0.41551855206489563,0.5730153918266296,0.333286315202713,,,
261,94843,,,,0.49917054176330566,0.7377700209617615,0.5540128350257874
261,94843,0.41694098711013794,0.5756936073303223,0.3361067473888397,,,
262,95205,,,,0.48825231194496155,0.7199015617370605,0.5274463295936584
262,95205,0.41828256845474243,0.5780355930328369,0.3388957977294922,,,
263,95567,,,,0.4924226999282837,0.726256787776947,0.5373261570930481
263,95567,0.41470614075660706,0.5724544525146484,0.3325949013233185,,,
264,95929,,,,0.5007474422454834,0.7363911867141724,0.5510138869285583
264,95929,0.41231849789619446,0.5670802593231201,0.3264235556125641,,,
265,96291,,,,0.48546677827835083,0.7124360203742981,0.5182741284370422
265,96291,0.4173324406147003,0.5766786336898804,0.3367112874984741,,,
266,96653,,,,0.504607081413269,0.7362568378448486,0.5518906712532043
266,96653,0.41237252950668335,0.5686061382293701,0.3282999098300934,,,
267,97015,,,,0.4858846068382263,0.7250616550445557,0.5357346534729004
267,97015,0.4114498496055603,0.5659980177879333,0.32524725794792175,,,
268,97377,,,,0.5334056615829468,0.8003053069114685,0.652996301651001
268,97377,0.41344118118286133,0.5702080130577087,0.3297821283340454,,,
269,97739,,,,0.5232647657394409,0.7601163387298584,0.5856916904449463
269,97739,0.4153554141521454,0.5744979381561279,0.33550432324409485,,,
270,98101,,,,0.48077934980392456,0.7075458765029907,0.5093798041343689
270,98101,0.4133579134941101,0.5691938400268555,0.3290652334690094,,,
271,98463,,,,0.5041847825050354,0.7448170781135559,0.5656443238258362
271,98463,0.4148455560207367,0.5736324787139893,0.33398592472076416,,,
272,98825,,,,0.4834887683391571,0.7174393534660339,0.5245611071586609
272,98825,0.41230273246765137,0.5666618943214417,0.32556357979774475,,,
273,99187,,,,0.5175835490226746,0.7569010257720947,0.5827078223228455
273,99187,0.4098900854587555,0.5647423267364502,0.32328638434410095,,,
274,99549,,,,0.4821755886077881,0.7066452503204346,0.5104095339775085
274,99549,0.4118024408817291,0.5677304863929749,0.32681509852409363,,,
275,99911,,,,0.49713724851608276,0.7435672879219055,0.5613240003585815
275,99911,0.4121052324771881,0.5676453113555908,0.3268704414367676,,,
276,100273,,,,0.5023779273033142,0.7400043606758118,0.5563051700592041
276,100273,0.40901100635528564,0.562860906124115,0.3213009536266327,,,
277,100635,,,,0.4859009385108948,0.7114924192428589,0.5151758790016174
277,100635,0.41438430547714233,0.5736164450645447,0.33384326100349426,,,
278,100997,,,,0.494176983833313,0.7219136953353882,0.5306507349014282
278,100997,0.40993255376815796,0.56569504737854,0.3244785666465759,,,
279,101359,,,,0.5021848678588867,0.7355979681015015,0.5507548451423645
279,101359,0.4043749272823334,0.5561118125915527,0.3137218952178955,,,
280,101721,,,,0.5102846622467041,0.7521693706512451,0.5760798454284668
280,101721,0.40603113174438477,0.5582471489906311,0.3169877827167511,,,
281,102083,,,,0.5015696883201599,0.7423380017280579,0.560272216796875
281,102083,0.411778062582016,0.5670320391654968,0.3263019025325775,,,
282,102445,,,,0.5327668786048889,0.775195300579071,0.6098183393478394
282,102445,0.4094468057155609,0.5650378465652466,0.32386261224746704,,,
283,102807,,,,0.4949724078178406,0.7226939797401428,0.5299612879753113
283,102807,0.4083315134048462,0.5632606744766235,0.3217933177947998,,,
284,103169,,,,0.5012878775596619,0.7370707392692566,0.5520312190055847
284,103169,0.40856674313545227,0.5625864267349243,0.3211159110069275,,,
285,103531,,,,0.48722296953201294,0.719730019569397,0.5261839628219604
285,103531,0.4071250259876251,0.5602552890777588,0.31822478771209717,,,
286,103893,,,,0.5100594162940979,0.7531381249427795,0.5782396197319031
286,103893,0.4052257239818573,0.5587531328201294,0.3163035809993744,,,
287,104255,,,,0.5346782803535461,0.7926099300384521,0.6374593377113342
287,104255,0.4086396396160126,0.5637576580047607,0.3229588270187378,,,
288,104617,,,,0.5510522723197937,0.8226169347763062,0.6888161301612854
288,104617,0.40831682085990906,0.5628663897514343,0.3214759826660156,,,
289,104979,,,,0.5222584009170532,0.7789570689201355,0.6182061433792114
289,104979,0.4049525260925293,0.5573455691337585,0.31450605392456055,,,
290,105341,,,,0.484131395816803,0.7120218276977539,0.5157120227813721
290,105341,0.40475669503211975,0.5575885772705078,0.31515273451805115,,,
291,105703,,,,0.4959982931613922,0.7237039804458618,0.531494677066803
291,105703,0.40443602204322815,0.5554593205451965,0.3135538399219513,,,
292,106065,,,,0.47943729162216187,0.7104763388633728,0.5140836238861084
292,106065,0.40291574597358704,0.5517737865447998,0.30877748131752014,,,
293,106427,,,,0.48235630989074707,0.7147086262702942,0.5209658741950989
293,106427,0.40317046642303467,0.5554171204566956,0.3132203221321106,,,
294,106789,,,,0.4965886175632477,0.7410562038421631,0.5603549480438232
294,106789,0.4097960591316223,0.5659312009811401,0.3258093595504761,,,
295,107151,,,,0.5462459325790405,0.8069648146629333,0.6615970134735107
295,107151,0.40584227442741394,0.5583289265632629,0.3164478838443756,,,
296,107513,,,,0.48302966356277466,0.708325207233429,0.5103087425231934
296,107513,0.40241628885269165,0.5547610521316528,0.31141167879104614,,,
297,107875,,,,0.5131665468215942,0.7573384046554565,0.5837476849555969
297,107875,0.3982211947441101,0.5463483333587646,0.3028198480606079,,,
298,108237,,,,0.5312427878379822,0.7880427837371826,0.6321002244949341
298,108237,0.39949503540992737,0.5483933687210083,0.30463072657585144,,,
299,108599,,,,0.5118120908737183,0.7594947814941406,0.5867884159088135
299,108599,0.4031789302825928,0.5569168925285339,0.3144635856151581,,,
300,108961,,,,0.47984200716018677,0.7083421945571899,0.5116491913795471
300,108961,0.40328434109687805,0.554436981678009,0.312404066324234,,,
301,109323,,,,0.4849153161048889,0.7131491303443909,0.5184465646743774
301,109323,0.406876802444458,0.5635720491409302,0.32294026017189026,,,
302,109685,,,,0.5063784718513489,0.7502759099006653,0.5715887546539307
302,109685,0.40158531069755554,0.5529513955116272,0.31026384234428406,,,
303,110047,,,,0.4992603063583374,0.7419629693031311,0.561244785785675
303,110047,0.3989083468914032,0.5484645366668701,0.3053831458091736,,,
304,110409,,,,0.5077797174453735,0.7483033537864685,0.5696142315864563
304,110409,0.3986799418926239,0.5483874082565308,0.3057587444782257,,,
305,110771,,,,0.4865986704826355,0.7186345458030701,0.5263010859489441
305,110771,0.40187644958496094,0.5539548397064209,0.31114083528518677,,,
306,111133,,,,0.5047419667243958,0.7489298582077026,0.5708746314048767
306,111133,0.40236642956733704,0.5534727573394775,0.31121864914894104,,,
307,111495,,,,0.49910256266593933,0.7363538146018982,0.5497890114784241
307,111495,0.39717528223991394,0.5446610450744629,0.3010866641998291,,,
308,111857,,,,0.49128034710884094,0.7332211136817932,0.5470929741859436
308,111857,0.3953131437301636,0.5436541438102722,0.30026447772979736,,,
309,112219,,,,0.48378461599349976,0.7240155935287476,0.5345511436462402
309,112219,0.39732858538627625,0.5451502203941345,0.3019283413887024,,,
310,112581,,,,0.48086512088775635,0.7166905403137207,0.5226355791091919
310,112581,0.3962647318840027,0.5447582602500916,0.3004571795463562,,,
311,112943,,,,0.4880463480949402,0.7330570220947266,0.5485283136367798
311,112943,0.3973940312862396,0.546852171421051,0.3030364513397217,,,
312,113305,,,,0.4811478853225708,0.7122464776039124,0.517158567905426
312,113305,0.398678719997406,0.548165500164032,0.3052918016910553,,,
313,113667,,,,0.48013052344322205,0.7175661325454712,0.5250568389892578
313,113667,0.3978199362754822,0.545349657535553,0.3018585443496704,,,
314,114029,,,,0.5045978426933289,0.7416261434555054,0.5596721768379211
314,114029,0.395895779132843,0.5445560216903687,0.30103135108947754,,,
315,114391,,,,0.49007606506347656,0.7240498065948486,0.5333118438720703
315,114391,0.39410871267318726,0.540606677532196,0.2965984642505646,,,
316,114753,,,,0.4832305908203125,0.7182233929634094,0.525233268737793
316,114753,0.39564692974090576,0.544639527797699,0.30135101079940796,,,
317,115115,,,,0.47917112708091736,0.7122315764427185,0.5172433257102966
317,115115,0.39605921506881714,0.5442259311676025,0.3003236949443817,,,
318,115477,,,,0.49556779861450195,0.7342230081558228,0.5494933724403381
318,115477,0.3949733376502991,0.5429978966712952,0.29951003193855286,,,
319,115839,,,,0.4959971010684967,0.7310191988945007,0.5442765951156616
319,115839,0.39627182483673096,0.5436152815818787,0.2996559143066406,,,
320,116201,,,,0.4826310873031616,0.7167385220527649,0.5239424705505371
320,116201,0.3956199586391449,0.543268620967865,0.2989087998867035,,,
321,116563,,,,0.5001618266105652,0.739919126033783,0.5565317273139954
321,116563,0.3932746350765228,0.5398442149162292,0.29572799801826477,,,
322,116925,,,,0.47824111580848694,0.7085210680961609,0.5110859870910645
322,116925,0.3955956697463989,0.5443533062934875,0.30067846179008484,,,
323,117287,,,,0.4896622896194458,0.7194985747337341,0.526382565498352
323,117287,0.393787145614624,0.5399256944656372,0.29556360840797424,,,
324,117649,,,,0.48219549655914307,0.7135342359542847,0.5195502638816833
324,117649,0.39584094285964966,0.5451422929763794,0.301352322101593,,,
325,118011,,,,0.503035306930542,0.7489480376243591,0.5701552033424377
325,118011,0.3917667269706726,0.5384587645530701,0.2936256229877472,,,
326,118373,,,,0.497016042470932,0.7282078862190247,0.5383779406547546
326,118373,0.3931666910648346,0.5393085479736328,0.29497069120407104,,,
327,118735,,,,0.49869298934936523,0.7263736724853516,0.5357764363288879
327,118735,0.39119184017181396,0.53559809923172,0.29123398661613464,,,
328,119097,,,,0.47530966997146606,0.7056730389595032,0.5100983381271362
328,119097,0.39134398102760315,0.5364671349525452,0.2921903431415558,,,
329,119459,,,,0.5066888928413391,0.7413570880889893,0.557773232460022
329,119459,0.390901118516922,0.5364882946014404,0.292570561170578,,,
330,119821,,,,0.49098876118659973,0.7255392670631409,0.5351357460021973
330,119821,0.39138126373291016,0.5356287956237793,0.2909749150276184,,,
331,120183,,,,0.49758389592170715,0.7375417947769165,0.5538443326950073
331,120183,0.3929899036884308,0.5397779941558838,0.2955186665058136,,,
332,120545,,,,0.485608845949173,0.7228184938430786,0.5323256850242615
332,120545,0.3940916359424591,0.5420395731925964,0.29811787605285645,,,
333,120907,,,,0.48760634660720825,0.7231826186180115,0.531458854675293
333,120907,0.39196887612342834,0.5364570021629333,0.2921021580696106,,,
334,121269,,,,0.49373412132263184,0.7305285334587097,0.5433821082115173
334,121269,0.38893356919288635,0.5336644053459167,0.28860682249069214,,,
335,121631,,,,0.48327988386154175,0.7132622599601746,0.5176287293434143
335,121631,0.38902944326400757,0.5331681966781616,0.28833895921707153,,,
336,121993,,,,0.5015377998352051,0.7361783981323242,0.5508491396903992
336,121993,0.3894229829311371,0.5343698263168335,0.29001885652542114,,,
337,122355,,,,0.483942449092865,0.7165588736534119,0.522321343421936
337,122355,0.39026492834091187,0.5362400412559509,0.2913542091846466,,,
338,122717,,,,0.5076039433479309,0.7462432384490967,0.5649478435516357
338,122717,0.3893498480319977,0.5348637700080872,0.29004228115081787,,,
339,123079,,,,0.49091848731040955,0.7241345047950745,0.533294141292572
339,123079,0.38896214962005615,0.5335715413093567,0.2887713611125946,,,
340,123441,,,,0.48682865500450134,0.722693145275116,0.5325722694396973
340,123441,0.385325163602829,0.527175784111023,0.28188106417655945,,,
341,123803,,,,0.4840538501739502,0.7142819166183472,0.5183247923851013
341,123803,0.38824892044067383,0.5315097570419312,0.2865186631679535,,,
342,124165,,,,0.5101456046104431,0.7560353875160217,0.5802080035209656
342,124165,0.38857409358024597,0.5325979590415955,0.28803977370262146,,,
343,124527,,,,0.5293530821800232,0.7876166701316833,0.6311674118041992
343,124527,0.3877040147781372,0.5343159437179565,0.29028695821762085,,,
344,124889,,,,0.476063996553421,0.7050332427024841,0.5071709752082825
344,124889,0.38758689165115356,0.5312439799308777,0.286320298910141,,,
345,125251,,,,0.519845724105835,0.7856137156486511,0.6275067925453186
345,125251,0.3874259889125824,0.5306808948516846,0.28610098361968994,,,
346,125613,,,,0.49118277430534363,0.72877436876297,0.5408424735069275
346,125613,0.38603565096855164,0.5296322703361511,0.2847566306591034,,,
347,125975,,,,0.5182506442070007,0.7740477919578552,0.6094655990600586
347,125975,0.38568100333213806,0.5281503200531006,0.2830215394496918,,,
348,126337,,,,0.4776137173175812,0.7046838998794556,0.5062456727027893
348,126337,0.3874337077140808,0.5301944017410278,0.28526613116264343,,,
349,126699,,,,0.4947509467601776,0.7346953749656677,0.5494092702865601
349,126699,0.38360103964805603,0.5256879925727844,0.2806820869445801,,,
350,127061,,,,0.4730055630207062,0.7059915065765381,0.5092340707778931
350,127061,0.38508427143096924,0.5279129147529602,0.28299766778945923,,,
351,127423,,,,0.4796772599220276,0.7193693518638611,0.5273800492286682
351,127423,0.38488906621932983,0.5271193981170654,0.2819230556488037,,,
352,127785,,,,0.48175567388534546,0.712115466594696,0.5150212645530701
352,127785,0.38656699657440186,0.5304448008537292,0.28542396426200867,,,
353,128147,,,,0.4775615632534027,0.7098910212516785,0.5134924054145813
353,128147,0.38206401467323303,0.5223610997200012,0.2765786349773407,,,
354,128509,,,,0.4737955927848816,0.7090119123458862,0.512604296207428
354,128509,0.38119322061538696,0.5216984152793884,0.2762036621570587,,,
355,128871,,,,0.497035950422287,0.7336926460266113,0.5469594597816467
355,128871,0.3855110704898834,0.5290003418922424,0.2840736508369446,,,
356,129233,,,,0.4885461926460266,0.7190679311752319,0.5255643725395203
356,129233,0.38465315103530884,0.5275108814239502,0.28221893310546875,,,
357,129595,,,,0.48101282119750977,0.7135592103004456,0.519123911857605
357,129595,0.38411593437194824,0.5262276530265808,0.28098055720329285,,,
358,129957,,,,0.4876236617565155,0.7220293283462524,0.5298156142234802
358,129957,0.38691943883895874,0.530905544757843,0.28612300753593445,,,
359,130319,,,,0.4954955577850342,0.7372139692306519,0.5517441630363464
359,130319,0.3804699778556824,0.5196112394332886,0.2736435830593109,,,
360,130681,,,,0.47972261905670166,0.7112765312194824,0.5148787498474121
360,130681,0.3814699649810791,0.5222315788269043,0.2764977514743805,,,
361,131043,,,,0.5068381428718567,0.7586629986763,0.5826035141944885
361,131043,0.3822290599346161,0.5232877135276794,0.27813997864723206,,,
362,131405,,,,0.4773021340370178,0.7082145810127258,0.5106002688407898
362,131405,0.3812301456928253,0.521282970905304,0.27610325813293457,,,
363,131767,,,,0.4874716103076935,0.7235884666442871,0.5310357809066772
363,131767,0.38147687911987305,0.5228490233421326,0.2777085304260254,,,
364,132129,,,,0.5035387873649597,0.7439852952957153,0.5616227388381958
364,132129,0.3823903501033783,0.5243330597877502,0.2789551913738251,,,
365,132491,,,,0.4750593602657318,0.7075461149215698,0.5097773671150208
365,132491,0.3799096643924713,0.5204432606697083,0.2744319438934326,,,
366,132853,,,,0.48547300696372986,0.7204737663269043,0.5289937853813171
366,132853,0.3816608488559723,0.5235137939453125,0.27804458141326904,,,
367,133215,,,,0.47246527671813965,0.7078882455825806,0.5109538435935974
367,133215,0.3814191222190857,0.5213510990142822,0.275991290807724,,,
368,133577,,,,0.4834144115447998,0.720258355140686,0.528146505355835
368,133577,0.38036075234413147,0.5213079452514648,0.27567246556282043,,,
369,133939,,,,0.5061719417572021,0.7547340393066406,0.5787490606307983
369,133939,0.37827861309051514,0.5175444483757019,0.27162256836891174,,,
370,134301,,,,0.4817171096801758,0.72042316198349,0.5297329425811768
370,134301,0.37895044684410095,0.5193599462509155,0.27362796664237976,,,
371,134663,,,,0.47727975249290466,0.7122202515602112,0.5183627605438232
371,134663,0.3779662549495697,0.5172352194786072,0.27121710777282715,,,
372,135025,,,,0.4811192452907562,0.7160727381706238,0.5226121544837952
372,135025,0.3817380666732788,0.5241949558258057,0.27880725264549255,,,
373,135387,,,,0.4822683334350586,0.7167750000953674,0.5231207609176636
373,135387,0.37985068559646606,0.5202922821044922,0.2743381857872009,,,
374,135749,,,,0.49739956855773926,0.736275315284729,0.5499062538146973
374,135749,0.3795921206474304,0.5191308856010437,0.27307313680648804,,,
375,136111,,,,0.48058798909187317,0.7155131101608276,0.5221289992332458
375,136111,0.3793802559375763,0.5179750919342041,0.27190661430358887,,,
376,136473,,,,0.4811418354511261,0.7126094698905945,0.5177077651023865
376,136473,0.37821531295776367,0.5178889632225037,0.27219662070274353,,,
377,136835,,,,0.4846343398094177,0.7220628261566162,0.5298421382904053
377,136835,0.3780243992805481,0.5172746777534485,0.2712585926055908,,,
378,137197,,,,0.47316136956214905,0.7079746723175049,0.5115370750427246
378,137197,0.37975654006004333,0.5194362998008728,0.2738177478313446,,,
379,137559,,,,0.48170992732048035,0.7240539789199829,0.5330343842506409
379,137559,0.37651699781417847,0.5129755139350891,0.26670217514038086,,,
380,137921,,,,0.48465994000434875,0.7233182191848755,0.5333598852157593
380,137921,0.3781152069568634,0.517205536365509,0.2715367376804352,,,
381,138283,,,,0.47392478585243225,0.706613302230835,0.5103532075881958
381,138283,0.3771931529045105,0.5169059038162231,0.27117156982421875,,,
382,138645,,,,0.480065256357193,0.7162591218948364,0.5226537585258484
382,138645,0.3770832121372223,0.5163613557815552,0.27044442296028137,,,
383,139007,,,,0.5062559247016907,0.7507853507995605,0.5721179842948914
383,139007,0.3775290548801422,0.5167320966720581,0.2708247900009155,,,
384,139369,,,,0.478797048330307,0.7109877467155457,0.5144320130348206
384,139369,0.37599995732307434,0.5138508677482605,0.2680525481700897,,,
385,139731,,,,0.4926382005214691,0.7327568531036377,0.5458747744560242
385,139731,0.3773036301136017,0.5153489708900452,0.26930683851242065,,,
386,140093,,,,0.5018720030784607,0.7407615184783936,0.5573346614837646
386,140093,0.3755495846271515,0.51193767786026,0.2657354772090912,,,
387,140455,,,,0.471979558467865,0.707690417766571,0.5119295120239258
387,140455,0.37557539343833923,0.5117800831794739,0.26547276973724365,,,
388,140817,,,,0.488898366689682,0.7263197898864746,0.538172721862793
388,140817,0.3761422336101532,0.5148804187774658,0.2688271105289459,,,
389,141179,,,,0.4986390769481659,0.7421354055404663,0.561506986618042
389,141179,0.37704986333847046,0.5166242122650146,0.27102288603782654,,,
390,141541,,,,0.4885426461696625,0.722408652305603,0.5307449698448181
390,141541,0.37443554401397705,0.5120317935943604,0.2658940851688385,,,
391,141903,,,,0.47547823190689087,0.7082345485687256,0.5113181471824646
391,141903,0.3732203245162964,0.5100898146629333,0.26338839530944824,,,
392,142265,,,,0.49267858266830444,0.7334308624267578,0.547638475894928
392,142265,0.37469038367271423,0.5122252106666565,0.265900582075119,,,
393,142627,,,,0.48658472299575806,0.725986123085022,0.5360924005508423
393,142627,0.37581565976142883,0.5145058035850525,0.268772155046463,,,
394,142989,,,,0.4880776107311249,0.7192900776863098,0.5265611410140991
394,142989,0.374645859003067,0.511538565158844,0.2651292681694031,,,
395,143351,,,,0.48761677742004395,0.7257367372512817,0.5355638265609741
395,143351,0.3749668598175049,0.5122053027153015,0.2660328149795532,,,
396,143713,,,,0.4991079270839691,0.7456383109092712,0.5652053356170654
396,143713,0.3740493059158325,0.5103216171264648,0.2647583484649658,,,
397,144075,,,,0.4902750253677368,0.7267606854438782,0.5371673703193665
397,144075,0.373937726020813,0.5116380453109741,0.2652614712715149,,,
398,144437,,,,0.4791581630706787,0.716151773929596,0.5231576561927795
398,144437,0.37153616547584534,0.5079668760299683,0.2614403963088989,,,
399,144799,,,,0.4815472960472107,0.7162278890609741,0.5229980945587158
399,144799,0.3707179129123688,0.506898045539856,0.2603161633014679,,,
400,145161,,,,0.4928048253059387,0.7379039525985718,0.5538936853408813
400,145161,0.37242868542671204,0.5089656710624695,0.2627457082271576,,,
401,145523,,,,0.4998095631599426,0.7441650032997131,0.5630934834480286
